index;NO_MUNICIPIO;NO_ENTIDADE;IN_BIBLIOTECA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PISCINA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_SALA_ATELIE_ARTES;IN_SALA_LEITURA;IN_ACESSIBILIDADE_ELEVADOR;IN_INTERNET_APRENDIZAGEM;IN_ACESSO_INTERNET_COMPUTADOR;QT_PROF_PSICOLOGO;Código da Escola;Rede;IDEB
1375;São João da Barra;ESCOLA MUNICIPAL MANOEL GRECY MENDONCA;false;false;false;false;false;false;false;true;false;true;true;1;33014710;Municipal;5,2
1376;São João da Barra;ESCOLA MUNICIPAL AMALIA SOARES DE ALMEIDA;false;false;false;false;true;true;false;false;false;true;false;0;33096597;Municipal;3,6
1377;São João de Meriti;E M AMELIA BARBOSA DE MOURA;false;false;false;false;false;true;false;false;false;false;false;0;33092567;Municipal;4,3
1378;São João de Meriti;E M FRANCISCA JEREMIAS;false;false;false;false;false;true;false;true;false;false;false;0;33092621;Municipal;4,8
1379;São João de Meriti;ESCOLA MUNICIPAL JOSE MARQUES CASTANHEIRA;false;false; true;false;false;true;false;true;false;false;false;0;33092656;Municipal;5
1380;São João de Meriti;E M MANOEL GONCALO;false;false;false;false;false;true;false;false;false;false;false;0;33092664;Municipal;4,4
1381;São João de Meriti;E M PRES KENNEDY; true;false; true;false;false;true;false;true;false;false;false;0;33092702;Municipal;5,2
1382;São João de Meriti;EMPROF VIRGILIO MACHADO; true;false;false;false;true;true;false;true;false;false;false;0;33092753;Municipal;4
1383;São João de Meriti;CIEP BRIZOLAO 132 MUNICIPALIZADO SAO JOAO BOSCO; true;false; true;false;true;true;false;true;false;true;false;0;33093032;Estadual;4
1384;São João de Meriti;E M GAL CHARLES DE GAULLE;false;false;false;false;true;true;false;true;false;false;false;0;33093253;Municipal;5,1
1385;São João de Meriti;E M IGNACIO LUCAS;false;false;false;false;false;true;false;false;false;false;false;0;33093261;Municipal;5
1386;São João de Meriti;E M MANOEL ANTONIO SENDAS; true;false; true;false;true;true;false;true;false;false;false;0;33093288;Municipal;4,9
1387;São João de Meriti;ESCOLA MUNICIPAL IRACEMA CAMPOS FERNANDES;false;false;false;false;true;true;false;true;false;false;false;0;33138192;Municipal;4,9
1388;São João de Meriti;E M JARDIM METROPOLE;false;false;false;false;true;true;false;true;false;false;false;0;33145768;Municipal;4,2
1389;São João de Meriti;E M PROFESSORA LIGIA DA SILVA FRANCA;false;false; true;false;true;true;false;false;false;true;true;0;33145784;Municipal;4,2
1390;São João de Meriti;E M VALERIO VILLAS BOAS FILHO;false;false; true;false;true;true;false;true;false;false;false;0;33149348;Municipal;4
1391;São João de Meriti;E M PROFESSORA ALMERINDA LEITE DE ABREU;false;false;false;false;false;true;false;false;false;true;false;0;33174199;Municipal;5,6
1392;São João de Meriti;E M ANTONIO GUEDES;false;false; true;false;false;true;false;true;false;true;false;0;33216835;Municipal;4
1393;São Jose de Uba;E M ANTONIO JOSE CURTY;false;false;false;false;false;true;false;true;false;false;false;1;33005702;Municipal;6
1394;São Jose de Uba;E M PROFESSORA MARIA DE LOURDES ANTUNES CAMPOS; true;false; true;false;true;true;false;true;false;false;false;1;33005788;Municipal;6,8
1395;São Jose de Uba;E M MARIA RAMOS DE AZEVEDO;false;false;false;false;true;true;false;false;false;false;false;1;33125430;Municipal;6,1
1396;São Jose do Vale do Rio Preto;E M SANTA ISABEL; true;false;false;false;true;true;false;false;false;true;true;0;33042071;Municipal;5,5
1397;São Jose do Vale do Rio Preto;E M CARDEAL DOM SEBASTIAO LEME;false;false;false;false;false;true;false;false;false;false;false;0;33042144;Municipal;4,7
1398;São Jose do Vale do Rio Preto;E M BARAO DE AGUAS CLARAS;false;false;false;false;true;true;false;false;false;true;false;0;33042179;Municipal;5,8
1399;São Jose do Vale do Rio Preto;E M IRENE LIMA;false;false; true;false;false;true;false;true;false;true;true;0;33042195;Municipal;5,2
1400;São Jose do Vale do Rio Preto;ESC MUL PREFEITO BIANOR MARTINS ESTEVES; true; true; true;false;true;true;false;true;false;true;false;0;33145571;Municipal;6,3
1401;São Pedro da Aldeia;E M BARNABE MARIANO DE SOUZA;false;false;false;false;false;true;false;true;false;false;false;0;33158339;Municipal;5,3
1402;São Sebastião do Alto;E E MUNICIPALIZADA MANUEL BITTENCOURT DA SILVA JUNIOR; true;false; true;false;false;true;false;false;false;false;false;0;33024596;Municipal;5,8
1403;São Sebastião do Alto;E M PROFESSORA VERA PEREIRA CARDOSO; true;false; true;false;false;true;false;false;false;false;true;1;33138052;Municipal;6,7
1404;São Sebastião do Alto;E M JULIO VIEITAS;false;false; true;false;false;true;false;true;false;true;true;1;33226202;Municipal;4,9
1405;Sapucaia;E M DRª MARIA DE LOURDES SALOMAO;false;false;false;false;false;true;false;false;false;false;false;0;33017832;Municipal;5,7
1406;Sapucaia;E E CLUBE DOS DUZENTOS;false;false;false;false;false;false;false;false;false;true;false;0;33018006;Municipal;5,5
1407;Sapucaia;EM PAULINO FERNANDES; true;false;false;false;true;true;false;false;false;false;false;0;33519285;Municipal;5,2
1408;Saquarema;ESCOLA MUNICIPAL BELINO CATHARINO DE SOUZA;false;false; true;false;false;true;false;true;false;true;false;0;33028745;Municipal;4,7
1409;Saquarema;ESCOLA MUNICIPAL JOSE BANDEIRA;false;false; true;false;false;true;false;true;false;false;false;0;33028788;Municipal;6,2
1410;Saquarema;ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES MELO PAES BARRETO; true;false; true;false;false;true;false;false;false;true;false;0;33028818;Municipal;5
1411;Saquarema;ESCOLA MUNICIPAL THEOFILO D AVILA;false;false;false;false;false;true;false;true;false;false;false;0;33028826;Municipal;5,9
1412;Saquarema;COLEGIO MUNICIPAL GUSTAVO CAMPOS DA SILVEIRA; true;false; true;false;true;true;false;false;false;false;true;0;33028834;Municipal;6
1413;Saquarema;ESCOLA MUNICIPAL VALTEMIR JOSE DA COSTA;false;false;false;false;false;true;false;false;false;false;false;0;33028893;Municipal;4,8
1414;Saquarema;ESCOLA MUNICIPALIZADA PAULO LUIZ BARROSO OLIVEIRA; true;false; true;false;false;true;false;true;false;true;true;0;33028907;Municipal;5,1
1415;Saquarema;ESCOLA MUNICIPALIZADA ELCIRA DE OLIVEIRA COUTINHO; true; true; true;false;true;true;false;true;false;true;true;0;33028915;Municipal;5,8
1416;Saquarema;ESCOLA MUNICIPALIZADA VEREADOR IVAN DA SILVA MELO;false;false;false;false;true;true;false;false;false;false;false;0;33028940;Municipal;6,6
1417;Saquarema;ESCOLA MUNICIPAL JOAO MACHADO DA CUNHA;false;false;false;false;true;true;false;false;false;false;false;0;33029024;Municipal;5,8
1418;Saquarema;ESCOLA MUNICIPALIZADA BEATRIZ AMARAL;false;false;false;false;false;true;false;true;false;true;false;0;33029032;Municipal;5,9
1419;Saquarema;ESCOLA MUNICIPAL MANOEL MUNIZ DA SILVA;false;false;false;false;false;true;false;true;false;true;false;0;33029059;Municipal;5,6
1420;Saquarema;ESCOLA MUNICIPAL LUCIO NUNES;false;false;false;false;false;true;false;true;false;false;false;0;33029148;Municipal;6,2
1421;Saquarema;ESCOLA MUNICIPAL ISMENIA DE BARROS BARROSO; true; true; true;false;true;true;false;true;false;true;true;0;33029229;Municipal;6,1
1422;Saquarema;ESCOLA MUNICIPAL JOAO LAURIANO DA SILVA;false;false;false;false;false;true;false;true;false;true;false;0;33029245;Municipal;6,3
1423;Saquarema;ESCOLA MUNICIPAL MARIA LUIZA DE AMORIM MENDONCA;false;false;false;false;false;true;false;true;false;true;false;0;33029261;Municipal;5,9
1424;Saquarema;ESCOLA MUNICIPAL LUCIANA SANTANA COUTINHO; true;false;false;false;true;true;false;true;false;false;false;1;33126593;Municipal;5,3
1425;Saquarema;ESCOLA MUNICIPAL VILATUR;false;false;false;false;false;true;false;false;false;false;false;0;33139717;Municipal;5,9
1426;Saquarema;ESCOLA MUNICIPAL JARDIM IPITANGAS; true;false; true;false;true;true;false;true;false;false;true;0;33154775;Municipal;5,1
1427;Saquarema;CENTRO MUNICIPAL DE EDUCACAO MENALDO CARLOS DE MAGALHAES;false;false; true;false;true;true;true;true;false;true;false;0;33439230;Municipal;5,8
1428;Seropedica;ESCOLA MUNICIPAL LUIZ LEITE DE BRITO;false;false;false;false;false;true;false;false;false;false;false;0;33045631;Municipal;4,8
1429;Seropedica;E M LUIZ CLAUDIO BARANDA;false;false;false;false;true;true;false;false;false;false;false;0;33139229;Municipal;4,7
1430;Seropedica;ESCOLA MUNICIPAL PROFESSOR ROBERTO LYRA; true;false;false;false;true;true;false;true;false;false;false;0;33524211;Municipal;5,7
1431;Silva Jardim;E M IMBAU;false; true;false;false;true;true;false;false;false;false;false;0;33025827;Municipal;4,8
1432;Silva Jardim;E M SILVINA FERREIRA BRAGA;false;false; true;false;false;true;false;false;false;false;false;0;33026050;Municipal;4,7
1433;Sumidouro;E E M MONSENHOR IVO SANTE DONIN;false;false;false;false;true;true;false;true;false;false;false;0;33023328;Municipal;5,5
1434;Sumidouro;E E M BENFICA; true;false;false;false;false;true;false;false;false;false;false;0;33023379;Municipal;5,3
1435;Sumidouro;E E M DONA MARIANA; true;false; true;false;true;true;false;false;false;false;false;0;33023603;Municipal;5,4
1436;Sumidouro;E M CAROLINA NUNES DE ALMEIDA; true;false;false;false;false;true;false;false;false;false;false;0;33145954;Municipal;4,7
1437;Tangua;E M VEREADOR ANTONIO DUARTE LOPES;false;false; true;false;false;true;false;true;false;false;false;0;33052417;Municipal;5,7
1438;Tangua;E M PROF ZULQUERINA RIOS;false;false; true;false;false;true;false;true;false;false;true;0;33112274;Municipal;5,1
1439;Tangua;E M PADRE THOMAS PIETERS;false;false; true;false;false;true;false;true;false;false;false;0;33118710;Municipal;5,7
1440;Tangua;E M FERNANDA SUELLEN DA SILVA GRIPP SAMPAIO;false;false;false;false;false;true;false;false;false;true;false;0;33125759;Municipal;5,4
1441;Tangua;ESCOLA MUNICIPAL IASMIM GONZAGA ARANTES;false;false;false;false;true;false;false;false;false;false;false;0;33158681;Municipal;4,9
1442;Teresopolis;CENTRO EDUC N S DE FATIMA; true; true; true;false;true;true;false;false;false;true;true;0;33042420;Municipal;5,9
1443;Teresopolis;CENTRO EDUC ROSE DALMASO; true;false; true;false;true;true;false;false;false;true;true;0;33042454;Municipal;5,1
1444;Teresopolis;ESCOLA MUNICIPAL ANNA BARBOSA MOREIRA; true;false; true;false;false;true;false;false;false;false;false;0;33042659;Municipal;6,1
1445;Teresopolis;E M PROFESSOR SYLVIO AMARAL DOS SANTOS;false;false; true;false;true;true;false;false;false;true;true;0;33042756;Municipal;5,9
1446;Teresopolis;E M DORVALINO DE OLIVEIRA;false;false;false;false;false;true;false;false;false;true;true;0;33042799;Municipal;5,4
1447;Teresopolis;E M ESTADO DE ISRAEL;false;false; true;false;false;true;false;false;false;false;true;0;33042802;Municipal;6,2
1448;Teresopolis;E M JOSE GONCALVES DA SILVA; true;false; true;false;false;true;false;false;false;true;true;0;33042870;Municipal;6
1449;Teresopolis;E M MANOEL ALVES MOREIRA;false;false; true;false;false;true;false;false;false;true;false;0;33042900;Municipal;6,1
1450;Teresopolis;E M PASTOR ASSIS CABRAL;false;false;false;false;true;true;false;false;false;false;false;0;33042969;Municipal;5,8
1451;Teresopolis;E M PROF PAES DE BARROS; true;false; true;false;false;true;false;false;false;true;true;0;33043019;Municipal;5
1452;Teresopolis;E M ANTONIO CUSTODIO;false;false;false;false;false;false;false;false;false;true;false;0;33043167;Municipal;5,3
1453;Teresopolis;E M JOSE ALVES FERREIRA;false;false;false;false;false;true;false;false;false;true;true;0;33043213;Municipal;5,2
1454;Teresopolis;E M MANOEL NARCISO DO CANTO;false;false; true;false;false;true;false;true;false;false;true;0;33043256;Municipal;5,7
1455;Teresopolis;E M MONSENHOR MARIO CARMO BENNASSI;false;false; true;false;true;true;false;true;false;true;false;0;33043272;Municipal;5,2
1456;Teresopolis;E M SIZENANDO ADOLPHO TAYT SOHN;false;false; true;false;false;true;false;true;false;true;false;0;33043280;Municipal;5,4
1457;Teresopolis;E M STELLA MORAES SIMOES; true;false; true;false;false;true;false;false;false;true;true;0;33043299;Municipal;5,1
1458;Teresopolis;E M ALFREDO IGNACIO JORGE;false;false; true;false;false;true;false;false;false;true;false;0;33043329;Municipal;6,1
1459;Teresopolis;E M ALICE SUASSUNA;false;false;false;false;false;true;false;false;false;false;false;0;33043361;Municipal;5,3
1460;Teresopolis;E M ESTOLINO PEIXOTO DA ROCHA;false;false; true;false;false;true;false;true;false;true;true;0;33043388;Municipal;6,3
1461;Teresopolis;E M GUILHERMINA DE ALMEIDA;false;false;false;false;false;true;false;true;false;false;false;0;33043396;Municipal;6,1
1462;Teresopolis;E M NADIR VEIGA CASTANHEIRA; true;false; true;false;false;true;false;false;false;false;false;0;33043426;Municipal;5,8
1463;Teresopolis;E M PEDRO TORRES LEITE;false;false; true;false;false;true;false;true;false;true;true;0;33043434;Municipal;5,1
1464;Teresopolis;E M TIAGO PACHECO DE MEDEIROS;false;false; true;false;false;true;false;false;false;true;false;0;33128944;Municipal;5,8
1465;Teresopolis;ESCOLA MUNICIPAL PROFESSORA IRENE SANT ANNA DO VALLE;false;false; true;false;true;true;false;false;false;false;false;0;33139423;Municipal;4,6
1466;Teresopolis;ESCOLA MUNICIPAL ALBINO TEIXEIRA DA ROCHA; true;false; true;false;false;true;false;false;false;false;false;0;33163286;Municipal;5,7
1467;Teresopolis;E M PROFESSORA ACLIMEA DE OLIVEIRA NASCIMENTO; true;false; true;false;true;true;false;false;false;true;true;0;33439273;Municipal;5,3
1468;Trajano de Moraes;E M ALFREDO LOPES MARTINS; true;false;false;false;true;true;false;false;false;false;false;0;33024669;Municipal;6,3
1469;Trajano de Moraes;E M DOUTOR JOSE DE MORAES SOUZA;false;false; true;false;true;true;false;false;false;false;false;0;33145890;Municipal;4,3
1470;Trajano de Moraes;ESCOLA MZ HONESTALDA DE MORAES MARTINS;false;false;false;false;false;true;false;false;false;false;false;0;33145911;Municipal;5,1
1471;Trajano de Moraes;E M JOAO DE MORAES MARTINS; true;false;false;false;false;true;false;false;false;false;false;0;33149992;Municipal;5,4
1472;Três Rios;CIEP 427 - PREFEITO ALBERTO LAVINAS; true; true; true;false;true;true;false;true;false;true;false;0;33018278;Estadual;4,1
1473;Três Rios;E M AMERICO SILVA;false;false;false;false;false;true;false;false;true;true;false;0;33018456;Municipal;6
1474;Três Rios;E M EURIDICE FERREIRA;false;false;false;false;false;false;false;false;false;false;false;0;33018499;Municipal;5,1
1475;Três Rios;E M JOVINA DE FIGUEIREDO SALLES;false;false;false;false;false;false;false;true;false;true;false;0;33018529;Municipal;5,8
1476;Três Rios;E M JUVENTINO DA MOTTA MORAES;false;false;false;false;true;true;false;false;false;true;false;0;33018537;Municipal;4,8
1477;Três Rios;E M LAURA DA SILVA RIBAS;false;false;false;false;false;true;false;true;false;true;false;0;33018545;Municipal;4,8
1478;Três Rios;E M LEILA APARECIDA DE ALMEIDA;false;false;false;false;false;true;false;true;false;true;true;0;33018553;Municipal;4,7
1479;Três Rios;E M MARGARETHA SCHOLLER;false;false;false;false;true;true;false;false;false;true;false;0;33018561;Municipal;4,9
1480;Três Rios;E M MARIA DAS GRACAS VIEIRA;false;false;false;false;true;false;false;true;false;false;false;0;33018570;Municipal;4,6
1481;Três Rios;ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;false;false;false;false;false;true;false;true;false;true;false;0;33018596;Municipal;4,9
1482;Valença;ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;false;false; true;false;false;true;false;true;false;false;true;0;33018596;Municipal;4,9
1483;Três Rios;E M SANTA LUZIA;false;false;false;false;false;true;false;true;false;true;false;0;33018618;Municipal;4,5
1484;Três Rios;E E M GUILHERMINA GUINLE; true;false;false;false;false;true;false;false;false;true;true;0;33018715;Municipal;5,7
1485;Três Rios;E M LUTHER KING;false;false; true;false;false;true;false;true;false;true;true;0;33155143;Municipal;4,9
1486;Valença;ESCOLA MUNICIPAL MARIA DO CARMO OSORIO CAMPOS;false;false; true;false;true;true;false;false;false;false;false;0;33035660;Municipal;4,7
1487;Valença;E M FERNANDO DE OLIVEIRA CASTRO; true;false;false;false;false;true;false;false;false;true;true;0;33035822;Municipal;4
1488;Valença;E M PROF MARIA DA GLORIA GIFFONI;false;false; true;false;false;true;false;true;false;true;true;0;33035903;Municipal;6,4
1489;Valença;E M TELSINO PEREIRA SOUZA;false;false; true;false;false;false;false;false;false;false;true;0;33035946;Municipal;5,4
1490;Valença;ESCOLA MUNICIPAL PINGO DE MEL; true;false;false;false;false;false;false;false;false;false;false;0;33102031;Municipal;5,9
1491;Valença;E M JOAO BAPTISTA GOMES;false;false; true;false;false;true;false;false;false;false;true;0;33154619;Municipal;4,1
1492;Varre-Sai;ESCOLA MUNICIPAL PRIMO JOSE SOBREIRA;false;false; true;false;false;false;false;false;false;false;false;0;33004439;Municipal;4,8
1493;Varre-Sai;E M CRUZ DA ANA; true;false;false;false;false;true;false;false;false;false;false;0;33004510;Municipal;3,9
1494;Varre-Sai;E M ELIDIO VALENTIM DE MORAES; true;false; true;false;false;true;false;false;false;false;false;0;33004552;Municipal;5,7
1495;Vassouras;E M GIOVANNI NAPOLI;false;false; true;false;false;true;false;true;false;false;true;0;33039615;Municipal;5,1
1496;Vassouras;E M DEP JOSE BENTO MARTINS BARBOSA;false;false;false;false;false;true;false;false;false;false;false;0;33039690;Municipal;5,8
1497;Vassouras;E M JOAQUIM PINTO E SOUZA;false;false; true;false;false;true;false;false;false;true;false;0;33039720;Municipal;5,2
1498;Vassouras;E M SAO SEBASTIAO DOS FERREIROS;false;false; true;false;false;true;false;false;false;true;true;0;33039917;Municipal;6,1
1499;Vassouras;E M ABEL JOSE MACHADO;false; true; true;false;true;true;false;true;false;true;false;0;33039941;Municipal;5,4
1500;Vassouras;E M PREFEITO PEDRO IVO DA COSTA; true;false;false;false;false;true;false;false;false;true;false;0;33110514;Municipal;5,1
1501;Vassouras;E M PREFEITO SEVERINO ANANIAS DIAS; true; true; true;false;true;true;false;true;false;false;true;0;33176604;Municipal;5,3
1502;Vassouras;ESCOLA MUNICIPAL DR THIAGO RODRIGUES COSTA; true;false; true;false;true;true;false;false;false;false;false;0;33186944;Municipal;5,9
1503;Volta Redonda;E M DOM WALDYR CALHEIROS DE NOVAES;false; true; true;false;true;true;false;true;false;true;true;0;33030928;Municipal;5,5
1504;Volta Redonda;E M AMAZONAS;false;false; true;false;true;true;false;true;false;true;false;0;33033277;Municipal;6,8
1505;Volta Redonda;E M BAHIA;false;false; true;false;true;true;false;true;false;true;true;0;33033307;Municipal;6,2
1506;Volta Redonda;E M PROFª ANTONIETTA MOTTA BASTOS;false;false; true;false;false;true;false;true;true;true;true;0;33033315;Municipal;6,9
1507;Volta Redonda;E M DAMIAO MEDEIROS; true;false; true;false;false;true;false;true;false;false;true;0;33033331;Municipal;6,3
1508;Volta Redonda;ESCOLA MUNICIPAL FERNANDO DE NORONHA;false; true; true;false;true;true;false;true;true;true;true;0;33033382;Municipal;6,2
1509;Volta Redonda;E M GOIAS; true;false; true;false;false;true;false;false;false;true;true;0;33033404;Municipal;5,3
1510;Volta Redonda;E M GRACIEMA COURA; true;false; true;false;false;true;false;true;false;true;true;0;33033412;Municipal;5,8
1511;Volta Redonda;E M JESUS MENINO;false;false; true;false;true;true;false;true;false;true;true;0;33033439;Municipal;6,6
1512;Volta Redonda;E M JOAO HAASIS;false;false; true;false;false;true;false;true;false;false;false;0;33033447;Municipal;6,1
1513;Volta Redonda;E M JOHN KENNEDY;false;false; true;false;true;true;false;true;false;true;true;0;33033463;Municipal;5,3
1514;Volta Redonda;E M JOSE FONTES TORRES;false;false; true;false;false;true;false;true;false;false;true;0;33033498;Municipal;6,7
1515;Volta Redonda;E M MAESTRO FRANKLIN DE CARVALHO JUNIOR;false;false; true;false;false;true;false;true;false;false;true;0;33033501;Municipal;6,5
