,ID_ESCOLA,NOTA_IDEB,NO_ENTIDADE,NO_UF,SG_UF,NO_REGIAO,NO_MUNICIPIO,NO_BAIRRO,CO_CEP,DS_ENDERECO,NU_ENDERECO,latitude,longitude
1404,35010388,4.1,JOSE CHALUPPE,São Paulo,SP,Sudeste,Itapevi,VILA SAO FRANCISCO,6654100,LARGO ADELINA NUNES COELHO,2,-23.54099,-46.92845
1405,35010424,4.4,CELINA DE BARROS BAIRAO PROFESSORA,São Paulo,SP,Sudeste,Itapevi,VILA DOUTOR CARDOSO,6654440,EDUARDO DE ABREU,101,-23.53526,-46.92156
1406,35010479,4.0,CLARO CAMARGO RIBEIRO,São Paulo,SP,Sudeste,Itapevi,AMADOR BUENO,6680420,RUA BAMBINA AMIRABILLE CHALUPPE,511,-23.53252,-46.98253
1407,35010480,4.3,DIMARAES ANTONIO SANDEI PROFESSOR,São Paulo,SP,Sudeste,Itapevi,JARDIM PORTELA,6694090,RUA ARNALDO SERGIO CORDEIRO DAS NEVES,105,-23.54041,-46.94048
1408,35010613,3.8,CANDIDO RONDON MARECHAL,São Paulo,SP,Sudeste,Itapevi,VILA AURORA,6657000,AVENIDA RUBENS CARAMEZ,779,-23.55112,-46.93776
1409,35043886,4.3,JOSE THEOTONIO DOS SANTOS PROFESSOR,São Paulo,SP,Sudeste,Itapevi,ESTANCIA SAO FRANCISCO,6695510,FRANCISCA M. DA SILVA RIBEIRO,140,-23.5293,-46.96773
1410,35048975,4.2,MARY MALLET CYRINO PROFESSORA,São Paulo,SP,Sudeste,Itapevi,JARDIM BELA VISTA,6656050,AVENIDA SERRA DE PARIMA,20,-23.5588,-46.92174
1411,35352561,4.3,AIR FERREIRA DO NASCIMENTO PROFESSOR,São Paulo,SP,Sudeste,Itapevi,SAO JOAO,6675200,ELIAS ALVES DA COSTA,799,-23.54634,-46.97128
1412,35902044,3.8,IGNES AMELIA OLIVEIRA MACHADO PROFESSORA,São Paulo,SP,Sudeste,Itapevi,COHAB II,6665080,RUA LUIS BELLI,800,-23.5571,-46.94963
1413,35923874,5.7,ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA,São Paulo,SP,Sudeste,Itapevi,VILA ALICIA,6694730,RUA EDUARDA RIOS TREVISAN,88,-23.54256,-46.94001
1414,35434589,6.1,JOAO MARIA STEVANATTO ETEC,São Paulo,SP,Sudeste,Itapira,PARQUE SANTA BARBARA,13977175,AVENIDA PAULO LACERDA QUARTIM BARBOSA,630,-22.4454,-46.83214
1415,35040848,4.0,MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA,São Paulo,SP,Sudeste,Itapirapuã Paulista,CENTRO,18385000,RUA DOUTOR MARCELO DE OLIVEIRA IVO,83,-24.57536,-49.17101
1416,35912037,4.1,MARIA BERNARDETI FERNANDES RODRIGUES PROFA,São Paulo,SP,Sudeste,Itapirapuã Paulista,RIBEIRAO DA VARZEA,18385000,RUA ANTONIO LEAL DE MATOS,232,-24.57456,-49.1717
1417,35024922,4.6,ANTONIO MORAES BARROS DR,São Paulo,SP,Sudeste,Itápolis,CENTRO,14900000,AVENIDA PRUDENTE DE MORAIS,607,-21.59891,-48.81245
1418,35025136,4.7,VALENTIM GENTIL,São Paulo,SP,Sudeste,Itápolis,CENTRO,14900000,AVENIDA CAPITAO VENANCIO DE OLIVEIRA MACHADO,648,-21.59171,-48.81025
1419,35029488,4.2,PAULO GRASSI BONILHA DR,São Paulo,SP,Sudeste,Itapura,CENTRO,15390000,RUA TIRADENTES,1495,-20.64096,-51.51437
1420,35007134,4.8,ODILA LEITE DOS SANTOS PROFESSORA,São Paulo,SP,Sudeste,Itaquaquecetuba,MONTE BELO,8577320,R. JUNDIAI,84,-23.48393,-46.3656
1421,35043990,4.6,CICERO ANTONIO DE SA RAMALHO PROFESSOR,São Paulo,SP,Sudeste,Itaquaquecetuba,VILA MONTE BELO,8577540,FERRAZ DE VASCONCELOS,1000,-23.49342,-46.3681
1422,35446836,5.8,ITAQUAQUECETUBA ETEC DE,São Paulo,SP,Sudeste,Itaquaquecetuba,JARDIM ARACARE,8574150,CAMBARA,866,-23.50515,-46.3572
1423,35904430,3.7,ROQUE BARBOSA DE MIRANDA,São Paulo,SP,Sudeste,Itaquaquecetuba,JARDIM JOSELY,8590500,ESTRADA DO RIBEIRO,250,-23.43783,-46.27846
1424,35908642,4.0,JARDIM AMERICA DO,São Paulo,SP,Sudeste,Itaquaquecetuba,PEROBAL,8584584,PEDRO DA CUNHA ALBUQUERQUE LOPES,3500,-23.42417,-46.34154
1425,35912300,4.5,JOSE OLYMPIO PEREIRA FILHO,São Paulo,SP,Sudeste,Itaquaquecetuba,PEDREIRA,8572000,AVENIDA FERNANDO VASCONCELOS ROSSI,1711,-23.49429,-46.34067
1426,35912311,4.0,MAURICIO ALVES BRAZ VEREADOR,São Paulo,SP,Sudeste,Itaquaquecetuba,JARDIM MARAGOJIPE,8580230,PIXINGUINHA,426,-23.45266,-46.34002
1427,35912347,4.9,ROSARIA ISOLINA DE MORAES DONA,São Paulo,SP,Sudeste,Itaquaquecetuba,VILA NELY,8599330,RIO PINHEIROS,25,-23.46793,-46.34156
1428,35915269,3.7,CONDOMINIO RESIDENCIAL VILLAGE,São Paulo,SP,Sudeste,Itaquaquecetuba,PARQUE RESIDENCIAL SCAFFID II,8587770,RUA HENRIQUE GIOVANINI XAVIER,250,-23.43024,-46.31195
1429,35916584,4.1,PARQUE PIRATININGA,São Paulo,SP,Sudeste,Itaquaquecetuba,PARQUE PIRATININGA,8583630,JORGE AMADO,56,-23.4375,-46.38265
1430,35923936,4.3,PEQUENO CORACAO II,São Paulo,SP,Sudeste,Itaquaquecetuba,O PEQUENO CORACAO,8579590,FERNAO DE MAGALHAES,91,-23.46089,-46.37997
1431,35923941,4.2,PARQUE PIRATININGA II,São Paulo,SP,Sudeste,Itaquaquecetuba,PARQUE PIRATININGA,8583680,RUA JOAQUIM SERRA,110,-23.43924,-46.37978
1432,35015301,5.2,EPAMINONDAS FERREIRA LOBO DOUTOR,São Paulo,SP,Sudeste,Itararé,VILA OSORIO,18462056,MAJOR SALVADOR RUFINO,59,-24.10911,-49.33399
1433,35015600,3.9,CAETANO CARBONE PROFESSOR,São Paulo,SP,Sudeste,Itararé,SANTA TEREZINHA,18466050,RUA SOPHIA DIAS MENCK,715,-24.12052,-49.33263
1434,35445927,6.1,ITARARE ETEC DE,São Paulo,SP,Sudeste,Itararé,CENTRO,18460001,RUA CAMPOS SALES,1320,-24.11634,-49.33373
1435,35034836,4.1,ITARIRI,São Paulo,SP,Sudeste,Itariri,CENTRO,11760000,RUA BENEDITO CALIXTO,306,-24.29277,-47.17533
1436,35019604,5.0,IVONY DE CAMARGO SALLES PROFESSORA,São Paulo,SP,Sudeste,Itatiba,JARDIM BELEM,13256300,HERCULANO PUPO NOGUEIRA,282,-23.00766,-46.84574
1437,35019677,5.1,MANUEL EUCLIDES DE BRITO,São Paulo,SP,Sudeste,Itatiba,VILA SANTA CRUZ,13251460,ANTONIO FERRAZ COSTA,506,-22.99795,-46.83499
1438,35019689,6.4,ROSA PERRONE SCAVONE ETEC,São Paulo,SP,Sudeste,Itatiba,JARDIM BELEM,13256312,JOAO DOS SANTOS RANGEL,66,-23.00863,-46.84623
1439,35049499,5.8,ANTONIO DUTRA PROFESSOR,São Paulo,SP,Sudeste,Itatiba,NUCLEO RESIDENCIAL DOUTOR LUIZ DE MATTOS PIMENTA,13255540,AVENIDA BENEDITO DE GODOY CAMARGO,215,-23.02328,-46.85155
1440,35910036,4.7,INAH LOPES DE OLIVEIRA MACEDO PROFA,São Paulo,SP,Sudeste,Itatinga,BAIRRO ALTO,18690000,FRANKLIN GUTIERRES,609,-23.1086,-48.61179
1441,35015659,5.8,MARTINHO DI CIERO ETEC,São Paulo,SP,Sudeste,Itu,VILA PRUDENTE DE MORAES,13306220,AVENIDA BARATA RIBEIRO,410,-23.28732,-47.29026
1442,35015702,6.0,ANTONIO BERRETA PROF,São Paulo,SP,Sudeste,Itu,VILA GATTI,13300340,SOROCABA,277,-23.27038,-47.30102
1443,35038945,4.5,BENEDITO LAZARO DE CAMPOS DR,São Paulo,SP,Sudeste,Itu,VILA IANNI,13313160,RUA ANA DA FONSECA BICUDO,75,-23.24842,-47.31457
1444,35045287,5.6,ROGERIO LAZARO TOCCHETON PROF,São Paulo,SP,Sudeste,Itu,SAO LUIZ,13304170,FRANCISCO FALCATO JUNIOR,465,-23.27,-47.28099
1445,35019653,4.6,MANOEL JOSE DA FONSECA,São Paulo,SP,Sudeste,Itupeva,CENTRO,13295000,RUA DEOLINDA SILVEIRA CAMARGO,46,-23.1563,-47.05828
1446,35019665,4.6,JOSE POLLI,São Paulo,SP,Sudeste,Itupeva,JARDIM SAO VICENTE,13295000,AVENIDA GUANABARA,397,-23.15985,-47.05907
1447,35909488,4.1,JOSE DE ANCHIETA PADRE,São Paulo,SP,Sudeste,Itupeva,PORTAL SANTA FE,13295000,RUA JOSE VIRILLO,460,-23.16105,-47.03572
1448,35910521,4.4,ARTHUR RICCI MONSENHOR DOUTOR,São Paulo,SP,Sudeste,Itupeva,JARDIM BURITI,13295000,RUA PEDRO MARCHI,100,-23.15199,-47.05533
1449,35915609,4.1,PROFESSOR MARCIO BORGES MACHADO,São Paulo,SP,Sudeste,Itupeva,MONTE SERRAT,13295000,VICENTE TONOLI,505,-23.15693,-47.03411
1450,35023383,4.1,ANTONIO JUSTINO FALLEIROS CAPITAO,São Paulo,SP,Sudeste,Ituverava,JARDIM CRISTINA,14500000,RUA CAPITAO ANTONIO JUSTINO FALLEIROS,670,-20.33873,-47.7885
1451,35022287,4.1,ALEXANDRE DE AVILA BORGES,São Paulo,SP,Sudeste,Jaborandi,CENTRO,14775000,RUA SETE DE SETEMBRO,942,-20.69468,-48.41388
1452,35023565,4.6,AURELIO ARROBAS MARTINS,São Paulo,SP,Sudeste,Jaboticabal,CENTRO,14870290,RUA SAO SEBASTIAO,294,-21.25469,-48.31955
1453,35023760,5.0,ANTONIO JOSE PEDROSO PROFESSOR,São Paulo,SP,Sudeste,Jaboticabal,XIS,14870600,AVENIDA QUINZE DE NOVEMBRO,630,-21.25535,-48.3266
1454,35013785,5.4,CARLOS PORTO CORONEL,São Paulo,SP,Sudeste,Jacareí,CENTRO,12327020,LEITAO,88,-23.30681,-45.97232
1455,35013961,6.2,JOSE BENTO CONEGO ETEC,São Paulo,SP,Sudeste,Jacareí,JARDIM PEREIRA DO AMPARO,12327682,NOVE DE JULHO,745,-23.29998,-45.96928
1456,35042286,4.3,ADHERBAL DE CASTRO PROF,São Paulo,SP,Sudeste,Jacareí,JARDIM CALIFORNIA,12305740,HOLLYWOOD,30,-23.27783,-45.94522
1457,35045433,4.2,MARIA HELENA DENIS FIGUEIREDO PROFA,São Paulo,SP,Sudeste,Jacareí,BELA VISTA,12309070,AVENIDA DARCY DE OLIVEIRA REIS,530,-23.31355,-45.96169
1458,35049256,4.9,JOAO CRUZ PROF,São Paulo,SP,Sudeste,Jacareí,PARQUE CALIFORNIA,12312280,JOSE RIBEIRO MOREIRA,100,-23.28518,-45.93969
1459,35908022,4.3,AMAURY TEIXEIRA VASQUES PROF,São Paulo,SP,Sudeste,Jacareí,PARQUE MEIA LUA,12335000,MIGRANTES,1380,-23.2635,-45.96817
1460,35924295,4.2,SILVIO JOSE SECCO PROF,São Paulo,SP,Sudeste,Jacareí,JARDIM SANTA MARINA,12312540,RUA JUNQUEIRA FREIRE,60,-29.15234,-51.17041
1461,35924581,4.0,JOSE SIMPLICIO PROF,São Paulo,SP,Sudeste,Jacareí,JARDIM COLINAS,12319010,MUNICIPAL FRANCISCO EUGENIO BICUDO,61,-23.32078,-45.95026
1462,35924912,3.9,MARIA DE LOURDES VILELA PROFA,São Paulo,SP,Sudeste,Jacareí,BANDEIRA BRANCA II,12323362,DRª THALITA MONIQUE TOLEDO SOARES DE MORAIS,161,-23.31191,-45.99201
1463,35926024,5.0,DARCI LOPES PROFA,São Paulo,SP,Sudeste,Jacareí,JARDIM PARAISO,12316550,OLINDA DE ALMEIDA MERCADANTE PROFESSORA,3925,-23.32213,-45.92839
1464,35035014,4.9,BERNARDO FERREIRA MACHADO CAPITAO,São Paulo,SP,Sudeste,Jacupiranga,CENTRO,11940000,RUA FRANCISCO JOSE DE LIMA,186,-24.69624,-48.00204
1465,35017700,5.5,CELSO HENRIQUE TOZZI PROFESSOR,São Paulo,SP,Sudeste,Jaguariúna,BERLIM,13919118,RUA MARECHAL FLORIANO PEIXOTO,261,-22.70787,-46.99233
1466,35027224,5.7,ARTUR HORSTHUIS DOM,São Paulo,SP,Sudeste,Jales,CENTRO,15700118,RUA VINTE,2939,-20.26276,-50.54754
1467,35027261,5.0,CARLOS DE ARNALDO SILVA PROFESSOR,São Paulo,SP,Sudeste,Jales,JARDIM AMERICA,15703076,RUA DIRCE LIBANO DOS SANTOS,2856,-20.2734,-50.54041
1468,35027285,5.4,JUVENAL GIRALDELLI,São Paulo,SP,Sudeste,Jales,JARDIM OITI,15706077,RUA OTAVIO GRAZIANI,1074,-20.27306,-50.56048
1469,35049700,4.4,SUELI DA SILVEIRA MARIN BATISTA PROFESSORA,São Paulo,SP,Sudeste,Jales,JARDIM ARAPUA,15707148,NOVO HORIZONTE,3794,-11.82442,-55.51971
1470,35013699,3.9,JOAQUIM FRANCO DE ALMEIDA CORONEL,São Paulo,SP,Sudeste,Jambeiro,CENTRO,12270000,RUA MAJOR GURGEL,222,-23.2545,-45.69318
1471,35010364,4.4,DORVALINO ABILIO TEIXEIRA,São Paulo,SP,Sudeste,Jandira,JARDIM SANTO ANTONIO,6608000,RUA DORVALINO ABILIO TEIXEIRA,327,-30.05676,-51.20338
1472,35010376,3.6,MARIA CRISTINA LOPES,São Paulo,SP,Sudeste,Jandira,JARDIM ALVORADA,6612220,RIO GRANDE DO SUL,59,-23.52179,-46.9219
1473,35010397,5.3,VICENTE THEMUDO LESSA PROFESSOR,São Paulo,SP,Sudeste,Jandira,CENTRO,6600020,JOAO BALHESTEIRO,186,-23.52774,-46.90149
1474,35010649,4.5,HENRIQUE SAMMARTINO ALFERES,São Paulo,SP,Sudeste,Jandira,JARDIM ROSA EMILIA,6608430,MARIA APARECIDA PEDROSA,35,-23.53058,-46.91673
1475,35041373,3.8,JOAO BATISTA SOLDE,São Paulo,SP,Sudeste,Jandira,JARDIM DAS MARGARIDAS,6622120,MAUA VISCONDE,05,-23.54384,-46.89585
1476,35044817,3.7,LUIS DA CAMARA CASCUDO,São Paulo,SP,Sudeste,Jandira,VILA IPE,6606325,ORQUIDEAS,270,-23.53368,-46.90964
1477,35918787,5.1,WILMAR SOARES DA SILVA,São Paulo,SP,Sudeste,Jandira,VILA SAO NICOLAU,6620020,GUARUJA,400,-23.54505,-46.89214
1478,35921440,4.2,GIUSEPPE ANGELO BERTOLLI PADRE,São Paulo,SP,Sudeste,Jandira,JARDIM NOSSA SENHORA DE FATIMA,6624010,IMIRIM,267,-23.55411,-46.90521
1479,35923333,4.5,JOSEPHA PINTO CHIAVELLI PROFESSORA,São Paulo,SP,Sudeste,Jandira,CENTRO,6600070,JOAO BARBOSA,243,-23.53141,-46.90039
1480,35023985,4.7,MARIO LINS DOUTOR,São Paulo,SP,Sudeste,Jardinópolis,DISTRITO DE JURUCE,14690000,PRACA SAO GERALDO,477,-21.0659,-47.74548
1481,35901222,4.6,ZULMIRO ALVES DE SIQUEIRA,São Paulo,SP,Sudeste,Jarinu,CAMPO DOS ALEIXOS,13240000,ESTRADA MUNICIPAL PEDRO FERRARA,141,-23.0706,-46.68506
1482,35025616,4.3,PRADO MAJOR,São Paulo,SP,Sudeste,Jaú,CENTRO,17201000,LOURENCO PRADO,503,-22.29521,-48.55764
1483,35496376,6.0,ANA FRANCO DA ROCHA BRANDO PROFA,São Paulo,SP,Sudeste,Jaú,CHACARA PECCIOLI,17210110,QUINZINHO DOUTOR,754,-22.30167,-48.539
1484,35909300,3.8,JOSE NICOLAU PIRAGINE PROFESSOR,São Paulo,SP,Sudeste,Jaú,VILA NOVA,17202160,BITENCOURT MARECHAL,1455,-22.30206,-48.56403
1485,35023139,4.1,OLIVIO PEIXOTO PROF,São Paulo,SP,Sudeste,Jeriquara,CENTRO,14450000,RUA CAPITAO ANTONIO JOAQUIM,1,-20.31156,-47.59456
1486,35017814,4.4,JOAO ERNESTO FIGUEIREDO CORONEL,São Paulo,SP,Sudeste,Joanópolis,CENTRO,12980000,AVENIDA WALDOMIRO VILLACA,126,-22.92902,-46.27184
1487,35032384,4.3,JOAO RAMALHO DE,São Paulo,SP,Sudeste,João Ramalho,CENTRO,19680000,RUA PAULO DE AZEVEDO,272,-22.25024,-50.76833
1488,35027315,4.0,APARECIDO EUZEBIO TORRES PROFESSOR,São Paulo,SP,Sudeste,José Bonifácio,SANTA LUZIA,15200000,RUA LEANDRO JOSE CASTILHO,170,-21.1308,-49.78686
1489,35906116,4.2,ARISTIDES PEREIRA FILHO PROFESSOR,São Paulo,SP,Sudeste,José Bonifácio,JARDIM CARLOS CASSETARI,15200000,RUA EDUARDO FELIX DE MENDONCA,160,-21.04533,-49.68019
1490,35016585,5.0,JEFFERSON SOARES DE SOUZA PROF,São Paulo,SP,Sudeste,Jumirim,CENTRO,18535000,RUA MANOEL NOVAES,1279,-23.08977,-47.78028
1491,35009500,6.0,IFSP - CAMPUS AVANCADO JUNDIAI,São Paulo,SP,Sudeste,Jundiaí,CENTRO,13201003,AVENIDA DOUTOR CAVALCANTI,396,-23.19321,-46.8779
1492,35019379,5.2,FRANCISCO NAPOLEAO MAIA PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,VILA SALERMO,13206500,FRANCISCO DE SALLES SAO,256,-23.21645,-46.88034
1493,35019380,5.1,RAFAEL DE OLIVEIRA,São Paulo,SP,Sudeste,Jundiaí,CHACARA PLANALTO,13212260,ANTONIO PORCARI,5,-23.18757,-46.98664
1494,35019550,5.3,ANA PINTO DUARTE PAES PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,PONTE DE SAO JOAO,13218005,CARLOS GOMES,770,-23.17909,-46.87733
1495,35019690,4.4,BENEDITA ARRUDA PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,VILA DIDI,13203320,GUAPORE,350,-23.21124,-46.85734
1496,35019719,5.1,SIQUEIRA DE MORAES CORONEL,São Paulo,SP,Sudeste,Jundiaí,VILA VIANELO,13207070,VINTE E TRES DE MAIO,541,-23.19943,-46.88402
1497,35019781,5.3,RAFAEL MAURO DOUTOR,São Paulo,SP,Sudeste,Jundiaí,VILA MARINGA,13210057,LONDRINA,55,-23.22527,-46.87711
1498,35019872,4.8,GETULIO NOGUEIRA DE SA PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,JARDIM CAXAMBU,13218711,AVENIDA HUMBERTO CERESER,2770,-23.15267,-46.852
1499,35035993,5.1,DEOLINDA COPELLI DE SOUZA LIMA PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,VILA RUY BARBOSA,13219100,JUSSARA,140,-23.19567,-46.85941
1500,35036043,4.3,VENERANDO NALINI MONSENHOR,São Paulo,SP,Sudeste,Jundiaí,IVOTURUCAIA,13218780,ARCHANGELO BIANCHINI,985,-23.18153,-46.80791
1501,35043539,5.1,OROZIMBO SOSTENA PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,JARDIM ESTADIO,13203570,VICENTE PIRES PARDINI,500,-23.21376,-46.8678
1502,35045986,6.4,VASCO ANTONIO VENCHIARUTTI ETEC,São Paulo,SP,Sudeste,Jundiaí,TERRA NOVA,13210045,AVENIDA ENGENHEIRO TASSO PINHEIRO,700,-23.2481,-46.87761
1503,35048297,4.5,LUIZ RIVELLI PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,VILA MARLENE,13214610,BENTO FIGUEIREDO,680,-23.15666,-46.91817
1504,35904090,4.6,JURANDYR DE SOUZA LIMA,São Paulo,SP,Sudeste,Jundiaí,TRAVIU,13213256,RUA ROBERTO CARBONARI,145,-23.11763,-46.96543
1505,35909506,5.1,MARIA DE ALMEIDA SCHLEDORN PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,JARDIM DAS TULIPAS,13212600,ADELINO MARTINS,809,-23.15353,-46.96208
1506,35925020,4.5,JOAQUIM JUSTINO CARREIRA,São Paulo,SP,Sudeste,Jundiaí,PARQUE ALMERINDA PEREIRA CHAVES,13212542,JOSE BENEDITO CONSTANTINO ROSA,150,-23.14431,-46.98874
1507,35031525,5.0,IDENE RODRIGUES DOS SANTOS PROF,São Paulo,SP,Sudeste,Junqueirópolis,CENTRO,17890000,CAMPOS SALLES,899,-21.51203,-51.42831
1508,35034897,4.5,USHISUKE MIADAIRA,São Paulo,SP,Sudeste,Juquiá,CEDRO,11800000,RUA SHINNOEI AKAMINE,84,-24.31752,-47.63403
1509,35034903,4.2,ALICE RODRIGUES MOTTA PROFESSORA,São Paulo,SP,Sudeste,Juquiá,VILA SANCHES,11800000,RUA RIO GRANDE DO SUL,298,-24.3168,-47.63195
1510,35034939,4.2,JOAO ADORNO VASSAO,São Paulo,SP,Sudeste,Juquiá,VILA INDUSTRIAL,11800000,RUA VISCONDE DO RIO BRANCO,205,-24.31536,-47.63867
1511,35040289,3.8,JOSE ERMIRIO DE MORAES SENADOR,São Paulo,SP,Sudeste,Juquiá,IPORANGA,11800000,RUA HUM SP 79,501,-24.31752,-47.63403
1512,35010157,4.6,OREDO RODRIGUES DA CRUZ,São Paulo,SP,Sudeste,Juquitiba,CENTRO,6950000,AVENIDA 31 DE MARCO,111,-23.92985,-47.07143
1513,35044891,4.9,BAIRRO DAS PALMEIRAS,São Paulo,SP,Sudeste,Juquitiba,PALMEIRAS,6950000,RODOVIA BR 116  KM 317,125,-23.94059,-47.05752
1514,35903048,4.4,PEDRA BRANCA,São Paulo,SP,Sudeste,Juquitiba,JARDIM PALMEIRAS,6950000,RUA DAS VIOLETAS,196,-23.92974,-47.00904
1515,35913424,5.0,ELIANA FISCHER BAMBI DELFINO PINTO PROFESSORA,São Paulo,SP,Sudeste,Juquitiba,SENHORINHAS,6950000,RUA DOS LAGOS,20,-23.93858,-47.03907
1516,35012889,5.3,CHICO PADRE,São Paulo,SP,Sudeste,Lagoinha,CENTRO,12130000,AVENIDA CORONEL MANOEL ANTONIO DOMINGUES DE CASTRO,83,-23.08944,-45.19006
1517,35029452,5.0,CESARE TOPPINO PADRE,São Paulo,SP,Sudeste,Lavínia,CENTRO,16850000,PRACA FRANCO DE MELLO,620,-21.16429,-51.03868
1518,35012403,4.2,HORTA CORONEL,São Paulo,SP,Sudeste,Lavrinhas,CENTRO,12760000,RUA MANOEL MACHADO,680,-22.56842,-44.90562
1519,35901489,4.3,JULIO FORTES,São Paulo,SP,Sudeste,Lavrinhas,JARDIM MAVISOU,12760000,AVENIDA NILO RODRIGUES LOZANO,775,-22.55671,-44.924
1520,35021490,5.4,MARIA JOAQUINA DE ARRUDA PROFESSORA,São Paulo,SP,Sudeste,Leme,CENTRO,13610210,29 DE AGOSTO,877,-22.18313,-47.38338
1521,35907467,5.2,AUGUSTO DE SOUZA SARDINHA,São Paulo,SP,Sudeste,Leme,TAQUARI,13615762,RUA DOS MARIANOS,63,-22.10672,-47.29099
1522,35910909,6.2,SALIM SEDEH DEPUTADO ETEC,São Paulo,SP,Sudeste,Leme,CIDADE JARDIM,13614240,RUA NEIDA ZENCKER LEME,500,-22.17455,-47.39402
1523,35025896,4.8,VIRGILIO CAPOANI,São Paulo,SP,Sudeste,Lençóis Paulista,CENTRO,18682070,JOSE PAULINO DA SILVA,61,-22.60409,-48.80273
1524,35049682,5.4,VERA BRAGA FRANCO GIACOMINI PROFA,São Paulo,SP,Sudeste,Lençóis Paulista,NUCLEO HABITACIONAL JOAO ZILLO,18681380,AVENIDA ORIGENES LESSA,344,-22.60119,-48.7782
1525,35446816,6.2,CIDADE DO LIVRO ETEC,São Paulo,SP,Sudeste,Lençóis Paulista,JARDIM ITAMARATY,18682335,LAZARO BRIGIDO DUTRA,2000,-22.62336,-48.79294
1526,35020011,5.5,BRASIL,São Paulo,SP,Sudeste,Limeira,CENTRO,13480158,LARGO JOSE BONIFACIO,150,-22.43721,-46.82355
1527,35020096,5.3,ANTONIO PERCHES LORDELLO PROFESSOR,São Paulo,SP,Sudeste,Limeira,JARDIM NOVA ITALIA,13484397,RUA PASCHOAL DE LUCA,332,-22.5613,-47.41663
1528,35020148,4.5,RUTH RAMOS CAPPI PROFESSORA,São Paulo,SP,Sudeste,Limeira,JARDIM SAO PEDRO,13486054,RUA VEREADOR SAMUEL BERTO,1915,-22.57729,-47.38688
1529,35020163,5.1,GABRIEL POZZI PROFESSOR,São Paulo,SP,Sudeste,Limeira,VILA PIZA,13486161,RUA MELVIN JONES,330,-22.55917,-47.38482
1530,35020205,6.5,TRAJANO CAMARGO ETEC,São Paulo,SP,Sudeste,Limeira,CENTRO,13480120,RUA TENENTE BELIZARIO,439,-22.56708,-47.40727
1531,35048461,5.7,ARLINDO SILVESTRE PROFESSOR,São Paulo,SP,Sudeste,Limeira,PARQUE NOSSA SENHORA DAS DORES,13483040,RUA ALDERICO WISS BARBOSA,80,-22.56644,-47.44583
1532,35581124,4.3,JARDIM PAINEIRAS,São Paulo,SP,Sudeste,Limeira,JARDIM RESIDENCIAL GRAMINHA III,13482608,JOAO BOSCO FELIX SERAFIM,170,-22.5933,-47.43137
1533,35909524,4.0,CAROLINA ARRUDA VASCONCELLOS PROFESSORA,São Paulo,SP,Sudeste,Limeira,PARQUE HIPOLITO,13486572,AVENIDA ARLINDA ABREU RIBEIRO,1300,-22.57195,-47.37265
1534,35917837,4.1,LEONTINA SILVA BUSCH PROFESSORA,São Paulo,SP,Sudeste,Limeira,PARQUE RESIDENCIAL ABILIO PEDRO,13483332,GUIDO JOSE BELLON,371,-22.55327,-47.44633
1535,35920113,4.3,MARGARIDA PAROLI SOARES PROFESSORA,São Paulo,SP,Sudeste,Limeira,PARQUE DAS NACOES,13481038,JOSE GIORGETTI SOBRINHO,240,-22.59416,-47.40685
1536,35017437,5.2,PEDRO DE TOLEDO,São Paulo,SP,Sudeste,Lindóia,CENTRO,13950000,AVENIDA RIO DO PEIXE,400,-22.52446,-46.64485
1537,35026177,4.0,HENRIQUE MOURAO DOM,São Paulo,SP,Sudeste,Lins,VILA CLELIA,16401323,RUA SAO VICENTE DE PAULA,380,-21.6692,-49.74004
1538,35294858,5.9,LINS ETEC DE,São Paulo,SP,Sudeste,Lins,VILA PERIN,16400537,PEDRO SAO,300,-21.67258,-49.76179
1539,35013109,3.8,ARNOLFO AZEVEDO,São Paulo,SP,Sudeste,Lorena,CIDADE INDUSTRIAL,12609166,TOMAZ ALVES DE FIGUEIREDO,350,-22.74459,-45.12433
1540,35446208,5.4,CARLOS LEONCIO DA SILVA PADRE ETEC,São Paulo,SP,Sudeste,Lorena,CENTRO,12600530,EPITACIO SANTIAGO DOUTOR,199,-22.73219,-45.12784
1541,35030193,4.8,PIO ANTUNES DE FIGUEIREDO DOUTOR,São Paulo,SP,Sudeste,Lourdes,VILA LOURDES,15285000,RUA JOAO BATISTA BORGES,57,-20.96684,-50.22711
1542,35019458,4.8,JOAQUIM ANTONIO LADEIRA PROFESSOR,São Paulo,SP,Sudeste,Louveira,VILA BOSSI,13290000,RUA CAPITAO ALVARO PEREIRA,210,-23.08274,-46.95288
1543,35030788,4.2,JOSE FIRPO,São Paulo,SP,Sudeste,Lucélia,CENTRO,17780000,AVENIDA INTERNACIONAL,1270,-21.72632,-51.0157
1544,35025203,4.0,CELIA PRIMO CALIL PROFA,São Paulo,SP,Sudeste,Lucianópolis,CENTRO,17475005,RUA MAURILIO ROQUE TOASSA,279,-22.43042,-49.52197
