,ID_ESCOLA,NOTA_IDEB,NO_ENTIDADE,NO_UF,SG_UF,NO_REGIAO,NO_MUNICIPIO,NO_BAIRRO,CO_CEP,DS_ENDERECO,NU_ENDERECO
1429,35010388,4.1,JOSE CHALUPPE,São Paulo,SP,Sudeste,Itapevi,VILA SAO FRANCISCO,6654100,LARGO ADELINA NUNES COELHO,2
1430,35010424,4.4,CELINA DE BARROS BAIRAO PROFESSORA,São Paulo,SP,Sudeste,Itapevi,VILA DOUTOR CARDOSO,6654440,EDUARDO DE ABREU,101
1431,35010479,4,CLARO CAMARGO RIBEIRO,São Paulo,SP,Sudeste,Itapevi,AMADOR BUENO,6680420,RUA BAMBINA AMIRABILLE CHALUPPE,511
1432,35010480,4.3,DIMARAES ANTONIO SANDEI PROFESSOR,São Paulo,SP,Sudeste,Itapevi,JARDIM PORTELA,6694090,RUA ARNALDO SERGIO CORDEIRO DAS NEVES,105
1433,35010613,3.8,CANDIDO RONDON MARECHAL,São Paulo,SP,Sudeste,Itapevi,VILA AURORA,6657000,AVENIDA RUBENS CARAMEZ,779
1434,35043886,4.3,JOSE THEOTONIO DOS SANTOS PROFESSOR,São Paulo,SP,Sudeste,Itapevi,ESTANCIA SAO FRANCISCO,6695510,FRANCISCA M. DA SILVA RIBEIRO,140
1435,35048173,4.3,ELIZA DE OLIVEIRA RIBEIRO,São Paulo,SP,Sudeste,Itapevi,PARQUE MIRAFLOR,6683210,RUA LUIZA PREBOTTI TASSO,360
1436,35048975,4.2,MARY MALLET CYRINO PROFESSORA,São Paulo,SP,Sudeste,Itapevi,JARDIM BELA VISTA,6656050,AVENIDA SERRA DE PARIMA,20
1437,35352561,4.3,AIR FERREIRA DO NASCIMENTO PROFESSOR,São Paulo,SP,Sudeste,Itapevi,SAO JOAO,6675200,ELIAS ALVES DA COSTA,799
1438,35902044,3.8,IGNES AMELIA OLIVEIRA MACHADO PROFESSORA,São Paulo,SP,Sudeste,Itapevi,COHAB II,6665080,RUA LUIS BELLI,800
1439,35923874,5.7,ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA,São Paulo,SP,Sudeste,Itapevi,VILA ALICIA,6694730,RUA EDUARDA RIOS TREVISAN,88
1440,35434589,6.1,JOAO MARIA STEVANATTO ETEC,São Paulo,SP,Sudeste,Itapira,PARQUE SANTA BARBARA,13977175,AVENIDA PAULO LACERDA QUARTIM BARBOSA,630
1441,35040848,4,MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA,São Paulo,SP,Sudeste,Itapirapuã Paulista,CENTRO,18385000,RUA DOUTOR MARCELO DE OLIVEIRA IVO,83
1442,35912037,4.1,MARIA BERNARDETI FERNANDES RODRIGUES PROFA,São Paulo,SP,Sudeste,Itapirapuã Paulista,RIBEIRAO DA VARZEA,18385000,RUA ANTONIO LEAL DE MATOS,232
1443,35024922,4.6,ANTONIO MORAES BARROS DR,São Paulo,SP,Sudeste,Itápolis,CENTRO,14900000,AVENIDA PRUDENTE DE MORAIS,607
1444,35025136,4.7,VALENTIM GENTIL,São Paulo,SP,Sudeste,Itápolis,CENTRO,14900000,AVENIDA CAPITAO VENANCIO DE OLIVEIRA MACHADO,648
1445,35029488,4.2,PAULO GRASSI BONILHA DR,São Paulo,SP,Sudeste,Itapura,CENTRO,15390000,RUA TIRADENTES,1495
1446,35007134,4.8,ODILA LEITE DOS SANTOS PROFESSORA,São Paulo,SP,Sudeste,Itaquaquecetuba,MONTE BELO,8577320,R. JUNDIAI,84
1447,35043990,4.6,CICERO ANTONIO DE SA RAMALHO PROFESSOR,São Paulo,SP,Sudeste,Itaquaquecetuba,VILA MONTE BELO,8577540,FERRAZ DE VASCONCELOS,1000
1448,35446836,5.8,ITAQUAQUECETUBA ETEC DE,São Paulo,SP,Sudeste,Itaquaquecetuba,JARDIM ARACARE,8574150,CAMBARA,866
1449,35904430,3.7,ROQUE BARBOSA DE MIRANDA,São Paulo,SP,Sudeste,Itaquaquecetuba,JARDIM JOSELY,8590500,ESTRADA DO RIBEIRO,250
1450,35908642,4,JARDIM AMERICA DO,São Paulo,SP,Sudeste,Itaquaquecetuba,PEROBAL,8584584,PEDRO DA CUNHA ALBUQUERQUE LOPES,3500
1451,35912300,4.5,JOSE OLYMPIO PEREIRA FILHO,São Paulo,SP,Sudeste,Itaquaquecetuba,PEDREIRA,8572000,AVENIDA FERNANDO VASCONCELOS ROSSI,1711
1452,35912311,4,MAURICIO ALVES BRAZ VEREADOR,São Paulo,SP,Sudeste,Itaquaquecetuba,JARDIM MARAGOJIPE,8580230,PIXINGUINHA,426
1453,35912347,4.9,ROSARIA ISOLINA DE MORAES DONA,São Paulo,SP,Sudeste,Itaquaquecetuba,VILA NELY,8599330,RIO PINHEIROS,25
1454,35915269,3.7,CONDOMINIO RESIDENCIAL VILLAGE,São Paulo,SP,Sudeste,Itaquaquecetuba,PARQUE RESIDENCIAL SCAFFID II,8587770,RUA HENRIQUE GIOVANINI XAVIER,250
1455,35916584,4.1,PARQUE PIRATININGA,São Paulo,SP,Sudeste,Itaquaquecetuba,PARQUE PIRATININGA,8583630,JORGE AMADO,56
1456,35923936,4.3,PEQUENO CORACAO II,São Paulo,SP,Sudeste,Itaquaquecetuba,O PEQUENO CORACAO,8579590,FERNAO DE MAGALHAES,91
1457,35923941,4.2,PARQUE PIRATININGA II,São Paulo,SP,Sudeste,Itaquaquecetuba,PARQUE PIRATININGA,8583680,RUA JOAQUIM SERRA,110
1458,35015301,5.2,EPAMINONDAS FERREIRA LOBO DOUTOR,São Paulo,SP,Sudeste,Itararé,VILA OSORIO,18462056,MAJOR SALVADOR RUFINO,59
1459,35015600,3.9,CAETANO CARBONE PROFESSOR,São Paulo,SP,Sudeste,Itararé,SANTA TEREZINHA,18466050,RUA SOPHIA DIAS MENCK,715
1460,35445927,6.1,ITARARE ETEC DE,São Paulo,SP,Sudeste,Itararé,CENTRO,18460001,RUA CAMPOS SALES,1320
1461,35034836,4.1,ITARIRI,São Paulo,SP,Sudeste,Itariri,CENTRO,11760000,RUA BENEDITO CALIXTO,306
1462,35019604,5,IVONY DE CAMARGO SALLES PROFESSORA,São Paulo,SP,Sudeste,Itatiba,JARDIM BELEM,13256300,HERCULANO PUPO NOGUEIRA,282
1463,35019677,5.1,MANUEL EUCLIDES DE BRITO,São Paulo,SP,Sudeste,Itatiba,VILA SANTA CRUZ,13251460,ANTONIO FERRAZ COSTA,506
1464,35019689,6.4,ROSA PERRONE SCAVONE ETEC,São Paulo,SP,Sudeste,Itatiba,JARDIM BELEM,13256312,JOAO DOS SANTOS RANGEL,66
1465,35049499,5.8,ANTONIO DUTRA PROFESSOR,São Paulo,SP,Sudeste,Itatiba,NUCLEO RESIDENCIAL DOUTOR LUIZ DE MATTOS PIMENTA,13255540,AVENIDA BENEDITO DE GODOY CAMARGO,215
1466,35910036,4.7,INAH LOPES DE OLIVEIRA MACEDO PROFA,São Paulo,SP,Sudeste,Itatinga,BAIRRO ALTO,18690000,FRANKLIN GUTIERRES,609
1467,35015659,5.8,MARTINHO DI CIERO ETEC,São Paulo,SP,Sudeste,Itu,VILA PRUDENTE DE MORAES,13306220,AVENIDA BARATA RIBEIRO,410
1468,35015672,4.7,CICERO SIQUEIRA CAMPOS PROF,São Paulo,SP,Sudeste,Itu,JARDIM ALBERTO GOMES,13311170,ALAMEDA ALICE,111
1469,35015702,6,ANTONIO BERRETA PROF,São Paulo,SP,Sudeste,Itu,VILA GATTI,13300340,SOROCABA,277
1470,35038945,4.5,BENEDITO LAZARO DE CAMPOS DR,São Paulo,SP,Sudeste,Itu,VILA IANNI,13313160,RUA ANA DA FONSECA BICUDO,75
1471,35045287,5.6,ROGERIO LAZARO TOCCHETON PROF,São Paulo,SP,Sudeste,Itu,SAO LUIZ,13304170,FRANCISCO FALCATO JUNIOR,465
1472,35019653,4.6,MANOEL JOSE DA FONSECA,São Paulo,SP,Sudeste,Itupeva,CENTRO,13295000,RUA DEOLINDA SILVEIRA CAMARGO,46
1473,35019665,4.6,JOSE POLLI,São Paulo,SP,Sudeste,Itupeva,JARDIM SAO VICENTE,13295000,AVENIDA GUANABARA,397
1474,35909488,4.1,JOSE DE ANCHIETA PADRE,São Paulo,SP,Sudeste,Itupeva,PORTAL SANTA FE,13295000,RUA JOSE VIRILLO,460
1475,35910521,4.4,ARTHUR RICCI MONSENHOR DOUTOR,São Paulo,SP,Sudeste,Itupeva,JARDIM BURITI,13295000,RUA PEDRO MARCHI,100
1476,35915609,4.1,PROFESSOR MARCIO BORGES MACHADO,São Paulo,SP,Sudeste,Itupeva,MONTE SERRAT,13295000,VICENTE TONOLI,505
1477,35023383,4.1,ANTONIO JUSTINO FALLEIROS CAPITAO,São Paulo,SP,Sudeste,Ituverava,JARDIM CRISTINA,14500000,RUA CAPITAO ANTONIO JUSTINO FALLEIROS,670
1478,35022287,4.1,ALEXANDRE DE AVILA BORGES,São Paulo,SP,Sudeste,Jaborandi,CENTRO,14775000,RUA SETE DE SETEMBRO,942
1479,35023565,4.6,AURELIO ARROBAS MARTINS,São Paulo,SP,Sudeste,Jaboticabal,CENTRO,14870290,RUA SAO SEBASTIAO,294
1480,35023760,5,ANTONIO JOSE PEDROSO PROFESSOR,São Paulo,SP,Sudeste,Jaboticabal,XIS,14870600,AVENIDA QUINZE DE NOVEMBRO,630
1481,35013785,5.4,CARLOS PORTO CORONEL,São Paulo,SP,Sudeste,Jacareí,CENTRO,12327020,LEITAO,88
1482,35013961,6.2,JOSE BENTO CONEGO ETEC,São Paulo,SP,Sudeste,Jacareí,JARDIM PEREIRA DO AMPARO,12327682,NOVE DE JULHO,745
1483,35042286,4.3,ADHERBAL DE CASTRO PROF,São Paulo,SP,Sudeste,Jacareí,JARDIM CALIFORNIA,12305740,HOLLYWOOD,30
1484,35045433,4.2,MARIA HELENA DENIS FIGUEIREDO PROFA,São Paulo,SP,Sudeste,Jacareí,BELA VISTA,12309070,AVENIDA DARCY DE OLIVEIRA REIS,530
1485,35049256,4.9,JOAO CRUZ PROF,São Paulo,SP,Sudeste,Jacareí,PARQUE CALIFORNIA,12312280,JOSE RIBEIRO MOREIRA,100
1486,35908022,4.3,AMAURY TEIXEIRA VASQUES PROF,São Paulo,SP,Sudeste,Jacareí,PARQUE MEIA LUA,12335000,MIGRANTES,1380
1487,35924295,4.2,SILVIO JOSE SECCO PROF,São Paulo,SP,Sudeste,Jacareí,JARDIM SANTA MARINA,12312540,RUA JUNQUEIRA FREIRE,60
1488,35924581,4,JOSE SIMPLICIO PROF,São Paulo,SP,Sudeste,Jacareí,JARDIM COLINAS,12319010,MUNICIPAL FRANCISCO EUGENIO BICUDO,61
1489,35924912,3.9,MARIA DE LOURDES VILELA PROFA,São Paulo,SP,Sudeste,Jacareí,BANDEIRA BRANCA II,12323362,DRª THALITA MONIQUE TOLEDO SOARES DE MORAIS,161
1490,35926024,5,DARCI LOPES PROFA,São Paulo,SP,Sudeste,Jacareí,JARDIM PARAISO,12316550,OLINDA DE ALMEIDA MERCADANTE PROFESSORA,3925
1491,35035014,4.9,BERNARDO FERREIRA MACHADO CAPITAO,São Paulo,SP,Sudeste,Jacupiranga,CENTRO,11940000,RUA FRANCISCO JOSE DE LIMA,186
1492,35017700,5.5,CELSO HENRIQUE TOZZI PROFESSOR,São Paulo,SP,Sudeste,Jaguariúna,BERLIM,13919118,RUA MARECHAL FLORIANO PEIXOTO,261
1493,35027224,5.7,ARTUR HORSTHUIS DOM,São Paulo,SP,Sudeste,Jales,CENTRO,15700118,RUA VINTE,2939
1494,35027261,5,CARLOS DE ARNALDO SILVA PROFESSOR,São Paulo,SP,Sudeste,Jales,JARDIM AMERICA,15703076,RUA DIRCE LIBANO DOS SANTOS,2856
1495,35027285,5.4,JUVENAL GIRALDELLI,São Paulo,SP,Sudeste,Jales,JARDIM OITI,15706077,RUA OTAVIO GRAZIANI,1074
1496,35049700,4.4,SUELI DA SILVEIRA MARIN BATISTA PROFESSORA,São Paulo,SP,Sudeste,Jales,JARDIM ARAPUA,15707148,NOVO HORIZONTE,3794
1497,35013699,3.9,JOAQUIM FRANCO DE ALMEIDA CORONEL,São Paulo,SP,Sudeste,Jambeiro,CENTRO,12270000,RUA MAJOR GURGEL,222
1498,35010364,4.4,DORVALINO ABILIO TEIXEIRA,São Paulo,SP,Sudeste,Jandira,JARDIM SANTO ANTONIO,6608000,RUA DORVALINO ABILIO TEIXEIRA,327
1499,35010376,3.6,MARIA CRISTINA LOPES,São Paulo,SP,Sudeste,Jandira,JARDIM ALVORADA,6612220,RIO GRANDE DO SUL,59
1500,35010397,5.3,VICENTE THEMUDO LESSA PROFESSOR,São Paulo,SP,Sudeste,Jandira,CENTRO,6600020,JOAO BALHESTEIRO,186
1501,35010649,4.5,HENRIQUE SAMMARTINO ALFERES,São Paulo,SP,Sudeste,Jandira,JARDIM ROSA EMILIA,6608430,MARIA APARECIDA PEDROSA,35
1502,35041373,3.8,JOAO BATISTA SOLDE,São Paulo,SP,Sudeste,Jandira,JARDIM DAS MARGARIDAS,6622120,MAUA VISCONDE,05
1503,35044817,3.7,LUIS DA CAMARA CASCUDO,São Paulo,SP,Sudeste,Jandira,VILA IPE,6606325,ORQUIDEAS,270
1504,35918787,5.1,WILMAR SOARES DA SILVA,São Paulo,SP,Sudeste,Jandira,VILA SAO NICOLAU,6620020,GUARUJA,400
1505,35921440,4.2,GIUSEPPE ANGELO BERTOLLI PADRE,São Paulo,SP,Sudeste,Jandira,JARDIM NOSSA SENHORA DE FATIMA,6624010,IMIRIM,267
1506,35923333,4.5,JOSEPHA PINTO CHIAVELLI PROFESSORA,São Paulo,SP,Sudeste,Jandira,CENTRO,6600070,JOAO BARBOSA,243
1507,35023985,4.7,MARIO LINS DOUTOR,São Paulo,SP,Sudeste,Jardinópolis,DISTRITO DE JURUCE,14690000,PRACA SAO GERALDO,477
1508,35901222,4.6,ZULMIRO ALVES DE SIQUEIRA,São Paulo,SP,Sudeste,Jarinu,CAMPO DOS ALEIXOS,13240000,ESTRADA MUNICIPAL PEDRO FERRARA,141
1509,35025616,4.3,PRADO MAJOR,São Paulo,SP,Sudeste,Jaú,CENTRO,17201000,LOURENCO PRADO,503
1510,35496376,6,ANA FRANCO DA ROCHA BRANDO PROFA,São Paulo,SP,Sudeste,Jaú,CHACARA PECCIOLI,17210110,QUINZINHO DOUTOR,754
1511,35909300,3.8,JOSE NICOLAU PIRAGINE PROFESSOR,São Paulo,SP,Sudeste,Jaú,VILA NOVA,17202160,BITENCOURT MARECHAL,1455
1512,35023139,4.1,OLIVIO PEIXOTO PROF,São Paulo,SP,Sudeste,Jeriquara,CENTRO,14450000,RUA CAPITAO ANTONIO JOAQUIM,1
1513,35017814,4.4,JOAO ERNESTO FIGUEIREDO CORONEL,São Paulo,SP,Sudeste,Joanópolis,CENTRO,12980000,AVENIDA WALDOMIRO VILLACA,126
1514,35032384,4.3,JOAO RAMALHO DE,São Paulo,SP,Sudeste,João Ramalho,CENTRO,19680000,RUA PAULO DE AZEVEDO,272
1515,35027315,4,APARECIDO EUZEBIO TORRES PROFESSOR,São Paulo,SP,Sudeste,José Bonifácio,SANTA LUZIA,15200000,RUA LEANDRO JOSE CASTILHO,170
1516,35906116,4.2,ARISTIDES PEREIRA FILHO PROFESSOR,São Paulo,SP,Sudeste,José Bonifácio,JARDIM CARLOS CASSETARI,15200000,RUA EDUARDO FELIX DE MENDONCA,160
1517,35016585,5,JEFFERSON SOARES DE SOUZA PROF,São Paulo,SP,Sudeste,Jumirim,CENTRO,18535000,RUA MANOEL NOVAES,1279
1518,35009500,6,IFSP - CAMPUS AVANCADO JUNDIAI,São Paulo,SP,Sudeste,Jundiaí,CENTRO,13201003,AVENIDA DOUTOR CAVALCANTI,396
1519,35019379,5.2,FRANCISCO NAPOLEAO MAIA PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,VILA SALERMO,13206500,FRANCISCO DE SALLES SAO,256
1520,35019380,5.1,RAFAEL DE OLIVEIRA,São Paulo,SP,Sudeste,Jundiaí,CHACARA PLANALTO,13212260,ANTONIO PORCARI,5
1521,35019550,5.3,ANA PINTO DUARTE PAES PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,PONTE DE SAO JOAO,13218005,CARLOS GOMES,770
1522,35019690,4.4,BENEDITA ARRUDA PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,VILA DIDI,13203320,GUAPORE,350
1523,35019719,5.1,SIQUEIRA DE MORAES CORONEL,São Paulo,SP,Sudeste,Jundiaí,VILA VIANELO,13207070,VINTE E TRES DE MAIO,541
1524,35019781,5.3,RAFAEL MAURO DOUTOR,São Paulo,SP,Sudeste,Jundiaí,VILA MARINGA,13210057,LONDRINA,55
1525,35019835,4.9,ALBERTINA FORTAREL PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,PARQUE RESIDENCIAL ELOY CHAVES,13212200,RUA DANTE BELLODI,330
1526,35019872,4.8,GETULIO NOGUEIRA DE SA PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,JARDIM CAXAMBU,13218711,AVENIDA HUMBERTO CERESER,2770
1527,35035993,5.1,DEOLINDA COPELLI DE SOUZA LIMA PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,VILA RUY BARBOSA,13219100,JUSSARA,140
1528,35036043,4.3,VENERANDO NALINI MONSENHOR,São Paulo,SP,Sudeste,Jundiaí,IVOTURUCAIA,13218780,ARCHANGELO BIANCHINI,985
1529,35043539,5.1,OROZIMBO SOSTENA PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,JARDIM ESTADIO,13203570,VICENTE PIRES PARDINI,500
1530,35045986,6.4,VASCO ANTONIO VENCHIARUTTI ETEC,São Paulo,SP,Sudeste,Jundiaí,TERRA NOVA,13210045,AVENIDA ENGENHEIRO TASSO PINHEIRO,700
1531,35048297,4.5,LUIZ RIVELLI PROFESSOR,São Paulo,SP,Sudeste,Jundiaí,VILA MARLENE,13214610,BENTO FIGUEIREDO,680
1532,35904090,4.6,JURANDYR DE SOUZA LIMA,São Paulo,SP,Sudeste,Jundiaí,TRAVIU,13213256,RUA ROBERTO CARBONARI,145
1533,35909506,5.1,MARIA DE ALMEIDA SCHLEDORN PROFESSORA,São Paulo,SP,Sudeste,Jundiaí,JARDIM DAS TULIPAS,13212600,ADELINO MARTINS,809
1534,35925020,4.5,JOAQUIM JUSTINO CARREIRA,São Paulo,SP,Sudeste,Jundiaí,PARQUE ALMERINDA PEREIRA CHAVES,13212542,JOSE BENEDITO CONSTANTINO ROSA,150
1535,35031525,5,IDENE RODRIGUES DOS SANTOS PROF,São Paulo,SP,Sudeste,Junqueirópolis,CENTRO,17890000,CAMPOS SALLES,899
1536,35034897,4.5,USHISUKE MIADAIRA,São Paulo,SP,Sudeste,Juquiá,CEDRO,11800000,RUA SHINNOEI AKAMINE,84
1537,35034903,4.2,ALICE RODRIGUES MOTTA PROFESSORA,São Paulo,SP,Sudeste,Juquiá,VILA SANCHES,11800000,RUA RIO GRANDE DO SUL,298
1538,35034939,4.2,JOAO ADORNO VASSAO,São Paulo,SP,Sudeste,Juquiá,VILA INDUSTRIAL,11800000,RUA VISCONDE DO RIO BRANCO,205
1539,35040289,3.8,JOSE ERMIRIO DE MORAES SENADOR,São Paulo,SP,Sudeste,Juquiá,IPORANGA,11800000,RUA HUM SP 79,501
1540,35010157,4.6,OREDO RODRIGUES DA CRUZ,São Paulo,SP,Sudeste,Juquitiba,CENTRO,6950000,AVENIDA 31 DE MARCO,111
1541,35044891,4.9,BAIRRO DAS PALMEIRAS,São Paulo,SP,Sudeste,Juquitiba,PALMEIRAS,6950000,RODOVIA BR 116  KM 317,125
1542,35903048,4.4,PEDRA BRANCA,São Paulo,SP,Sudeste,Juquitiba,JARDIM PALMEIRAS,6950000,RUA DAS VIOLETAS,196
1543,35913424,5,ELIANA FISCHER BAMBI DELFINO PINTO PROFESSORA,São Paulo,SP,Sudeste,Juquitiba,SENHORINHAS,6950000,RUA DOS LAGOS,20
1544,35012889,5.3,CHICO PADRE,São Paulo,SP,Sudeste,Lagoinha,CENTRO,12130000,AVENIDA CORONEL MANOEL ANTONIO DOMINGUES DE CASTRO,83
1545,35029452,5,CESARE TOPPINO PADRE,São Paulo,SP,Sudeste,Lavínia,CENTRO,16850000,PRACA FRANCO DE MELLO,620
1546,35012403,4.2,HORTA CORONEL,São Paulo,SP,Sudeste,Lavrinhas,CENTRO,12760000,RUA MANOEL MACHADO,680
1547,35901489,4.3,JULIO FORTES,São Paulo,SP,Sudeste,Lavrinhas,JARDIM MAVISOU,12760000,AVENIDA NILO RODRIGUES LOZANO,775
1548,35021490,5.4,MARIA JOAQUINA DE ARRUDA PROFESSORA,São Paulo,SP,Sudeste,Leme,CENTRO,13610210,29 DE AGOSTO,877
1549,35907467,5.2,AUGUSTO DE SOUZA SARDINHA,São Paulo,SP,Sudeste,Leme,TAQUARI,13615762,RUA DOS MARIANOS,63
1550,35910909,6.2,SALIM SEDEH DEPUTADO ETEC,São Paulo,SP,Sudeste,Leme,CIDADE JARDIM,13614240,RUA NEIDA ZENCKER LEME,500
1551,35025896,4.8,VIRGILIO CAPOANI,São Paulo,SP,Sudeste,Lençóis Paulista,CENTRO,18682070,JOSE PAULINO DA SILVA,61
1552,35049682,5.4,VERA BRAGA FRANCO GIACOMINI PROFA,São Paulo,SP,Sudeste,Lençóis Paulista,NUCLEO HABITACIONAL JOAO ZILLO,18681380,AVENIDA ORIGENES LESSA,344
1553,35446816,6.2,CIDADE DO LIVRO ETEC,São Paulo,SP,Sudeste,Lençóis Paulista,JARDIM ITAMARATY,18682335,LAZARO BRIGIDO DUTRA,2000
1554,35020011,5.5,BRASIL,São Paulo,SP,Sudeste,Limeira,CENTRO,13480158,LARGO JOSE BONIFACIO,150
1555,35020096,5.3,ANTONIO PERCHES LORDELLO PROFESSOR,São Paulo,SP,Sudeste,Limeira,JARDIM NOVA ITALIA,13484397,RUA PASCHOAL DE LUCA,332
1556,35020148,4.5,RUTH RAMOS CAPPI PROFESSORA,São Paulo,SP,Sudeste,Limeira,JARDIM SAO PEDRO,13486054,RUA VEREADOR SAMUEL BERTO,1915
1557,35020163,5.1,GABRIEL POZZI PROFESSOR,São Paulo,SP,Sudeste,Limeira,VILA PIZA,13486161,RUA MELVIN JONES,330
1558,35020205,6.5,TRAJANO CAMARGO ETEC,São Paulo,SP,Sudeste,Limeira,CENTRO,13480120,RUA TENENTE BELIZARIO,439
1559,35048461,5.7,ARLINDO SILVESTRE PROFESSOR,São Paulo,SP,Sudeste,Limeira,PARQUE NOSSA SENHORA DAS DORES,13483040,RUA ALDERICO WISS BARBOSA,80
1560,35581124,4.3,JARDIM PAINEIRAS,São Paulo,SP,Sudeste,Limeira,JARDIM RESIDENCIAL GRAMINHA III,13482608,JOAO BOSCO FELIX SERAFIM,170
1561,35909524,4,CAROLINA ARRUDA VASCONCELLOS PROFESSORA,São Paulo,SP,Sudeste,Limeira,PARQUE HIPOLITO,13486572,AVENIDA ARLINDA ABREU RIBEIRO,1300
1562,35917837,4.1,LEONTINA SILVA BUSCH PROFESSORA,São Paulo,SP,Sudeste,Limeira,PARQUE RESIDENCIAL ABILIO PEDRO,13483332,GUIDO JOSE BELLON,371
1563,35920113,4.3,MARGARIDA PAROLI SOARES PROFESSORA,São Paulo,SP,Sudeste,Limeira,PARQUE DAS NACOES,13481038,JOSE GIORGETTI SOBRINHO,240
1564,35017437,5.2,PEDRO DE TOLEDO,São Paulo,SP,Sudeste,Lindóia,CENTRO,13950000,AVENIDA RIO DO PEIXE,400
1565,35026177,4,HENRIQUE MOURAO DOM,São Paulo,SP,Sudeste,Lins,VILA CLELIA,16401323,RUA SAO VICENTE DE PAULA,380
1566,35294858,5.9,LINS ETEC DE,São Paulo,SP,Sudeste,Lins,VILA PERIN,16400537,PEDRO SAO,300
1567,35013109,3.8,ARNOLFO AZEVEDO,São Paulo,SP,Sudeste,Lorena,CIDADE INDUSTRIAL,12609166,TOMAZ ALVES DE FIGUEIREDO,350
1568,35446208,5.4,CARLOS LEONCIO DA SILVA PADRE ETEC,São Paulo,SP,Sudeste,Lorena,CENTRO,12600530,EPITACIO SANTIAGO DOUTOR,199
1569,35030193,4.8,PIO ANTUNES DE FIGUEIREDO DOUTOR,São Paulo,SP,Sudeste,Lourdes,VILA LOURDES,15285000,RUA JOAO BATISTA BORGES,57
1570,35019458,4.8,JOAQUIM ANTONIO LADEIRA PROFESSOR,São Paulo,SP,Sudeste,Louveira,VILA BOSSI,13290000,RUA CAPITAO ALVARO PEREIRA,210
1571,35030788,4.2,JOSE FIRPO,São Paulo,SP,Sudeste,Lucélia,CENTRO,17780000,AVENIDA INTERNACIONAL,1270
1572,35025203,4,CELIA PRIMO CALIL PROFA,São Paulo,SP,Sudeste,Lucianópolis,CENTRO,17475005,RUA MAURILIO ROQUE TOASSA,279
1573,35033005,4.3,CLAUDIO DE SOUZA DR,São Paulo,SP,Sudeste,Lutécia,CENTRO,19750000,RUA FRANCISCO AUGUSTO RODRIGUES,468
1574,35026050,4.5,FERNANDO VALEZI,São Paulo,SP,Sudeste,Macatuba,CENTRO,17290013,AVENIDA CORONEL VIRGILIO ROCHA,2236
1575,35027509,4.2,PORFIRIO PIMENTEL,São Paulo,SP,Sudeste,Macaubal,CENTRO,15270000,RUA 7 DE SETEMBRO,1105
1576,35026906,4.7,HAROLDO GUIMARAES BASTOS ENGENHEIRO,São Paulo,SP,Sudeste,Macedônia,CENTRO,15620000,RUA LUCI ERCILIA,335
1577,35049396,5.3,MARIA DE OLIVEIRA LELLIS ITO PROFESSORA,São Paulo,SP,Sudeste,Mairinque,JARDIM CRUZEIRO,18120000,RUA DOUTOR JOSE MARIA WHITAKER,815
1578,35005721,4.3,PEDRO GALRAO DO NASCIMENTO,São Paulo,SP,Sudeste,Mairiporã,RIO ACIMA,7631150,ESTRADA DO RIO ACIMA,KM 3
1579,35005733,3.9,ODARICO OLIVEIRA NASCIMENTO PROF,São Paulo,SP,Sudeste,Mairiporã,LUIZ FAGUNDES,7625500,RODOVIA ARAO SAHM,"KM 31,5"
1580,35005745,4.1,PIETRO PETRI,São Paulo,SP,Sudeste,Mairiporã,TERRA PRETA TERRA PRETA,7661505,RUA JOAO PEDRO MIZIARA,25
1581,35039445,4.3,OZILDE ALBUQUERQUE PASSARELLA DR,São Paulo,SP,Sudeste,Mairiporã,ROSEIRA,7619460,AVENIDA DAS CAVIUNAS,110
1582,35501505,5.9,MAIRIPORA ETEC DE,São Paulo,SP,Sudeste,Mairiporã,TERRA PRETA,7661615,RUA LIZEU ODORICO BUENO,693
1583,35902378,5.1,JOSE ROBERTO MELCHIOR DR,São Paulo,SP,Sudeste,Mairiporã,CAPOAVINHA,7629614,RUA IRMA JOANA PIRACIDE ALMEIDA MARTINS,200
1584,35908423,4.7,CARLOS AUGUSTO DE PADUA FLEURY PROF,São Paulo,SP,Sudeste,Mairiporã,TERRA PRETA,7661195,RUA JOAO PUGA DIAS,85
1585,35034400,4.1,MIGUEL MARVULLO,São Paulo,SP,Sudeste,Manduri,CENTRO,18780000,RUA RIO DE JANEIRO,598
1586,35032360,4.3,MARABA PAULISTA,São Paulo,SP,Sudeste,Marabá Paulista,CENTRO,19430000,RUA CORONEL MARCONDES,318
1587,35033017,5.7,JOSE GONCALVES DE MENDONCA,São Paulo,SP,Sudeste,Maracaí,CENTRO,19840000,RUA MARECHAL DEODORO DA FONSECA,670
1588,35040186,4.2,AZARIAS RIBEIRO CEL,São Paulo,SP,Sudeste,Maracaí,SAO  JOSE DAS LARANJEIRAS,19840000,RUA BRASIL,77
1589,35030892,3.7,ELMOZA ANTONIO JOAO PROFA,São Paulo,SP,Sudeste,Mariápolis,CENTRO,17810000,RUA RUY BARBOSA,134
